Region,Country,City,Airport Name,IATA Code,longitude_deg,latitude_deg
Europe,Italy,Parma,Giuseppe Verdi Airport,PMF,10.29705,44.826351
Europe,Italy,Perugia,San Egidio Airport,PEG,12.5132,43.095901
Europe,Italy,Pescara,Abruzzo Airport,PSR,14.1811,42.431702
Europe,Italy,Pisa,Galileo Galilei Airport,PSA,10.3927,43.683899
Europe,Italy,Rimini,Federico Fellini Airport,RMI,12.6117,44.020302
Europe,Italy,Rome,Leonardo da Vinci-Fiumicino Airport,FCO,12.251998,41.804532
Europe,Italy,Rome,Rome Ciampino Airport,CIA,12.5949,41.7994
Europe,Italy,Salerno,Salerno Costa d'Amalfi Airport,QSR,14.9113,40.620399
Europe,Italy,Trapani,Vincenzo Florio Airport,TPS,12.488,37.9114
Europe,Italy,Trieste,Friuli Venezia Giulia Airport,TRS,13.4722,45.827499
Europe,Italy,Turin,Caselle Airport,TRN,7.64963,45.200802
Europe,Italy,Venice,Venice Marco Polo Airport,VCE,12.3519,45.505299
Europe,Italy,Verona,Verona Villafranca Airport,VRN,10.887303,45.394955
Europe,Malta,Hal Luqa,Malta International Airport,MLA,14.4775,35.857498
Europe,Portugal,Beja,Beja Airport,BYJ,-7.9324,38.078899
Europe,Portugal,Faro,Faro Airport,FAO,-7.96590995789,37.0144004822
Europe,Portugal,Funchal,Madeira Airport,FNC,-16.7745,32.697899
Europe,Portugal,Lisbon,Lisbon Airport,LIS,-9.13592,38.7813
Europe,Portugal,Ponta Delgada,Joao Paulo II Airport,PDL,-25.6979007721,37.7411994934
Europe,Portugal,Porto,Porto Airport,OPO,-8.68138980865,41.2481002808
Europe,Portugal,Porto Santo Island,Porto Santo Airport,PXO,-16.3500003815,33.0733985901
Europe,Portugal,Terceira Island,Lajes Airport,TER,-27.090799,38.761799
Europe,Slovenia,Ljubljana,Ljubljana Joze Pucnik Airport,LJU,14.4576,46.223701
Europe,Slovenia,Maribor,Maribor Edvard Rusjan Airport,MBX,15.6861,46.4799
Europe,Slovenia,Portoroz,Portoroz Airport,POW,13.615951,45.47201
Europe,Spain,A Coruna,A Coruna Airport,LCG,-8.37726,43.302101
Europe,Spain,Alicante,Alicante-Elche Miguel Hernandez Airport,ALC,-0.558156,38.2822
Europe,Spain,Almeria,Almeria Airport,LEI,-2.3701,36.843899
Europe,Spain,Asturias,Asturias Airport,OVD,-6.03462,43.563599
Europe,Spain,Barcelona,Josep Tarradellas Barcelona-El Prat Airport,BCN,2.07846,41.2971
Europe,Spain,Bilbao,Bilbao Airport,BIO,-2.91061,43.301102
Europe,Spain,Castellon de la Plana,Castellon-Costa Azahar Airport,CDT,0.073333,40.213889
Europe,Spain,Fuerteventura,Fuerteventura Airport,FUE,-13.8638,28.4527
Europe,Spain,Girona,Girona-Costa Brava Airport,GRO,2.761774,41.904639
Europe,Spain,Gran Canaria,Gran Canaria Airport,LPA,-15.3866,27.9319
Europe,Spain,Granada,Federico Garcia Lorca Granada Airport,GRX,-3.77736,37.188702
Europe,Spain,Huesca,Huesca-Pirineos Airport,HSK,-0.316667,42.076099
Europe,Spain,Ibiza,Ibiza Airport,IBZ,1.37312,38.872898
Europe,Spain,Jerez de la Frontera,Jerez Airport,XRY,-6.06011,36.744598
Europe,Spain,La Palma,La Palma Airport,SPC,-17.7556,28.626499
Europe,Spain,Lanzarote,Lanzarote Airport,ACE,-13.6052,28.945499
Europe,Spain,Lleida,Alguaire Airport,ILD,0.535023,41.728185
Europe,Spain,Madrid,Madrid-Barajas Airport,MAD,-3.56264,40.471926
Europe,Spain,Malaga,Malaga Airport,AGP,-4.49911,36.6749
Europe,Spain,Menorca,Menorca Airport,MAH,4.21865,39.862598
Europe,Spain,Murcia,Region de Murcia International Airport,RMU,-1.125,37.803
Europe,Spain,Palma de Mallorca,Palma de Mallorca Airport,PMI,2.73881,39.551701
Europe,Spain,Pamplona,Pamplona Airport,PNA,-1.64633,42.77
Europe,Spain,Reus,Reus Airport,REU,1.16717,41.1474
Europe,Spain,Santander,Santander Airport,SDR,-3.82001,43.427101
Europe,Spain,Santiago de Compostela,Santiago de Compostela Airport,SCQ,-8.41514,42.896301
Europe,Spain,Seville,Seville Airport,SVQ,-5.89311,37.417999
Europe,Spain,Tenerife,Tenerife North-Ciudad de La Laguna Airport,TFN,-16.341499,28.4827
Europe,Spain,Tenerife,Tenerife South Airport,TFS,-16.5725,28.0445
Europe,Spain,Valencia,Valencia Airport,VLC,-0.481625,39.4893
Europe,Spain,Valladolid,Valladolid Airport,VLL,-4.85194,41.7061
Europe,Spain,Vigo,Vigo-Peinador Airport,VGO,-8.62677,42.2318
Europe,Spain,Vitoria-Gasteiz,Vitoria Airport,VIT,-2.72447,42.882801
Europe,Spain,Zaragoza,Zaragoza Airport,ZAZ,-1.04155,41.666199
Europe,Albania,Kukes,Kukes International Airport Zayed,KFZ,20.415955,42.035802
Europe,Albania,Tirana,Tirana International Airport,TIA,19.7206,41.4147
Europe,Belarus,Grodno,Hrodna Airport,GNA,24.053801,53.602001
Europe,Belarus,Gomel,Gomel Airport,GME,31.016700744628903,52.527000427246094
Europe,Belarus,Minsk,Minsk International Airport,MSQ,28.039964,53.888071
Europe,Bosnia and Herzegovina,Banja Luka,Banja Luka International Airport,BNX,17.297501,44.941399
Europe,Bosnia and Herzegovina,Mostar,Mostar International Airport,OMO,17.84589958190918,43.282901763916016
Europe,Bosnia and Herzegovina,Sarajevo,Sarajevo International Airport,SJJ,18.331499,43.8246
Europe,Bosnia and Herzegovina,Tuzla,Tuzla International Airport,TZL,18.7248,44.458698
Europe,Bulgaria,Burgas,Burgas Airport,BOJ,27.515173,42.569917
Europe,Bulgaria,Plovdiv,Plovdiv Airport,PDV,24.8508,42.067799
Europe,Bulgaria,Sofia,Sofia Airport,SOF,23.417671,42.696357
Europe,Bulgaria,Varna,Varna Airport,VAR,27.8251,43.232101
Europe,Kosovo,Pristina,Pristina International Airport,PRN,21.035801,42.5728
Europe,Moldova,Chisinau,Chisinau International Airport,RMO,28.931,46.9277
Europe,Romania,Arad,Arad International Airport,ARW,21.261999,46.176601
Europe,Romania,Bacau,George Enescu International Airport,BCM,26.910299,46.5219
Europe,Romania,Baia Mare,Maramures Airport,BAY,23.464445,47.658444
Europe,Romania,Brasov,Brasov-Ghimbav International Airport,GHV,25.522871,45.70558
Europe,Romania,Bucharest,Henri Coanda International Airport,OTP,26.103396,44.572127
Europe,Romania,Bucharest,Aurel Vlaicu International Airport,BBU,26.1021,44.4983
Europe,Romania,Cluj-Napoca,Cluj-Napoca International Airport,CLJ,23.684292,46.787425
Europe,Romania,Constanta,Mihail Kogalniceanu International Airport,CND,28.4883,44.362202
Europe,Romania,Craiova,Craiova International Airport,CRA,23.888599,44.3181
Europe,Romania,Iasi,Iasi International Airport,IAS,27.620833,47.180278
Europe,Romania,Oradea,Oradea International Airport,OMR,21.90250015258789,47.025299072265625
Europe,Romania,Satu Mare,Satu Mare International Airport,SUJ,22.8857,47.7033
Europe,Romania,Sibiu,Sibiu International Airport,SBZ,24.086666,45.785841
Europe,Romania,Suceava,Suceava International Airport,SCV,26.35409927368164,47.6875
Europe,Romania,Targu Mures,Targu Mures International Airport,TGM,24.4125,46.467701
Europe,Romania,Timisoara,Timisoara Traian Vuia International Airport,TSR,21.3379,45.809898
Europe,Montenegro,Podgorica,Podgorica Airport,TGD,19.2519,42.359402
Europe,Montenegro,Tivat,Tivat Airport,TIV,18.72330093383789,42.40470123291016
Europe,North Macedonia,Ohrid,Ohrid St. Paul the Apostle Airport,OHD,20.7423,41.18
Europe,North Macedonia,Skopje,Skopje International Airport,SKP,21.622581,41.958087
Europe,Russia,Abakan,Abakan International Airport,ABA,91.385002,53.740002
Europe,Russia,Anadyr,Ugolny Airport,DYR,177.740997,64.734902
Europe,Russia,Anapa,Anapa Airport,AAQ,37.347301,45.002102
Europe,Russia,Arkhangelsk,Talagi Airport,ARH,40.71670150756836,64.60030364990234
Europe,Russia,Astrakhan,Narimanovo Airport,ASF,48.010511,46.282843
Europe,Russia,Barnaul,Barnaul Airport,BAX,83.53849792480469,53.363800048828125
Europe,Russia,Belgorod,Belgorod International Airport,EGO,36.5900993347168,50.643798828125
Europe,Russia,Blagoveshchensk,Ignatyevo Airport,BQS,127.41200256347656,50.42539978027344
Europe,Russia,Bratsk,Bratsk Airport,BTK,101.697998046875,56.370601654052734
Europe,Russia,Bryansk,Bryansk International Airport,BZK,34.176399,53.214199
Europe,Russia,Cheboksary,Cheboksary International Airport,CSY,47.347301,56.090302
Europe,Russia,Chelyabinsk,Chelyabinsk Airport,CEK,61.5033,55.305801
Europe,Russia,Cherepovets,Cherepovets Airport,CEE,38.0158004761,59.273601532
Europe,Russia,Chita,Chita-Kadala International Airport,HTA,113.306,52.026299
Europe,Russia,Elista,Elista Airport,ESL,44.33089828491211,46.3739013671875
Europe,Russia,Grozny,Grozny Airport,GRV,45.699772,43.388106
Europe,Russia,Irkutsk,Irkutsk Airport,IKT,104.389,52.268002
Europe,Russia,Kaliningrad,Khrabrovo Airport,KGD,20.598607,54.891616
Europe,Russia,Kazan,Kazan Airport,KZN,49.278702,55.606201
Europe,Russia,Khabarovsk,Khabarovsk Novy Airport,KHV,135.188588,48.528338
Europe,Russia,Komsomolsk-on-Amur,Komsomolsk-on-Amur Airport,KXK,136.9340057373047,50.40900039672851
Europe,Russia,Krasnodar,Pashkovsky Airport,KRR,39.170502,45.034698
Europe,Russia,Krasnoyarsk,Yemelyanovo International Airport,KJA,92.492437,56.173077
Europe,Russia,Kursk,Kursk Vostochny Airport,URS,36.29560089111328,51.7505989074707
Europe,Russia,Magadan,Sokol Airport,GDX,150.72000122070312,59.9109992980957
Europe,Russia,Magnitogorsk,Magnitogorsk International Airport,MQF,58.75569915771485,53.39310073852539
Europe,Russia,Makhachkala,Uytash Airport,MCX,47.652302,42.816799
Europe,Russia,Mineralnye Vody,Mineralnye Vody Airport,MRV,43.08190155029297,44.225101470947266
Europe,Russia,Moscow,Domodedovo International Airport,DME,37.9063,55.408798
Europe,Russia,Moscow,Zhukovsky International Airport,ZIA,38.15,55.5533
Europe,Russia,Moscow,Sheremetyevo International Airport,SVO,37.4146,55.9726
Europe,Russia,Moscow,Vnukovo Airport,VKO,37.2615,55.5915
Europe,Russia,Murmansk,Murmansk Airport,MMK,32.75080108642578,68.78170013427734
Europe,Russia,Nalchik,Nalchik Airport,NAL,43.6366,43.512901
Europe,Russia,Nizhnekamsk,Begishevo Airport,NBC,52.092499,55.564701
Europe,Russia,Nizhnevartovsk,Nizhnevartovsk Airport,NJC,76.483597,60.949299
Europe,Russia,Nizhny Novgorod,Strigino Airport,GOJ,43.785197,56.228254
Europe,Russia,Novokuznetsk,Spichenkovo Airport,NOZ,86.877197,53.811401
Europe,Russia,Novosibirsk,Tolmachevo Airport,OVB,82.618675,55.019756
Europe,Russia,Omsk,Omsk Tsentralny Airport,OMS,73.31050109863281,54.96699905395508
Europe,Russia,Orenburg,Orenburg Tsentralny Airport,REN,55.45669937133789,51.795799255371094
Europe,Russia,Orsk,Orsk Airport,OSW,58.5956,51.072498
Europe,Russia,Perm,Perm International Airport,PEE,56.021198,57.914501
Europe,Russia,Petrozavodsk,Petrozavodsk Airport,PES,34.154701232910156,61.88520050048828
Europe,Russia,Provideniya,Provideniya Bay Airport,PVS,-173.2429962158203,64.37809753417969
Europe,Russia,Petropavlovsk-Kamchatsky,Yelizovo Airport,PKC,158.451068,53.168716
Europe,Russia,Pskov,Pskov Airport,PKV,28.395599365234375,57.78390121459961
Europe,Russia,Rostov-on-Don,Platov International Airport,ROV,39.924722,47.493888
Europe,Russia,St. Petersburg,Pulkovo Airport,LED,30.262501,59.800301
Europe,Russia,Samara,Samara Kurumoch Airport,KUF,50.164299,53.504902
Europe,Russia,Saratov,Saratov Gagarin Airport,GSV,46.171111,51.712778
Europe,Russia,Sochi,Sochi International Airport,AER,39.9566,43.449902
Europe,Russia,Stavropol,Stavropol Shpakovskoye Airport,STW,42.11280059814453,45.10919952392578
Europe,Russia,Surgut,Farman Salmanov Surgut Airport,SGC,73.40180206298828,61.34370040893555
Europe,Russia,Syktyvkar,Syktyvkar Airport,SCW,50.84510040283203,61.64699935913086
Europe,Russia,Tomsk,Bogashevo Airport,TOF,85.208297729492,56.380298614502
Europe,Russia,Tyumen,Roshchino International Airport,TJM,65.327696,57.178984
Europe,Russia,Ulan-Ude,Baikal International Airport,UUD,107.439652,51.808614
Europe,Russia,Ulyanovsk,Ulyanovsk Baratayevka Airport,ULV,48.2267,54.268299
Europe,Russia,Ufa,Ufa International Airport,UFA,55.874401092529,54.557498931885
Europe,Russia,Vladivostok,Vladivostok International Airport,VVO,132.148155,43.396256
Europe,Russia,Vladikavkaz,Beslan Airport,OGZ,44.606602,43.205101
Europe,Russia,Volgograd,Volgograd International Airport,VOG,44.34550094604492,48.782501220703125
Europe,Russia,Voronezh,Voronezh International Airport,VOZ,39.22959899902344,51.81420135498047
Europe,Russia,Yakutsk,Yakutsk Airport,YKS,129.77099609375,62.093299865722656
Europe,Russia,Yaroslavl,Tunoshna Airport,IAR,40.157398,57.560699
Europe,Russia,Yekaterinburg,Koltsovo International Airport,SVX,60.802700042725,56.743099212646
Europe,Russia,Yuzhno-Sakhalinsk,Yuzhno-Sakhalinsk Airport,UUS,142.717466,46.885461
Europe,Serbia,Belgrade,Belgrade Nikola Tesla Airport,BEG,20.309099,44.818401
Europe,Serbia,Kraljevo,Morava Airport,KVO,20.586662,43.817519
Europe,Serbia,Nis,Nis Constantine the Great Airport,INI,21.85451,43.337009
Europe,Ukraine,Chernivtsi,Chernivtsi International Airport,CWC,25.98080062866211,48.259300231933594
Europe,Ukraine,Ivano-Frankivsk,Ivano-Frankivsk International Airport,IFO,24.686100006103516,48.88420104980469
Europe,Ukraine,Kharkiv,Kharkiv International Airport,HRK,36.290814,49.926943
Europe,Ukraine,Kryvyi Rih,Kryvyi Rih International Airport,KWG,33.209999084472656,48.04330062866211
Europe,Ukraine,Kyiv,Boryspil International Airport,KBP,30.894699,50.345001
Europe,Ukraine,Kyiv,Kyiv International Airport,IEV,30.4497,50.4016
Europe,Ukraine,Lviv,Lviv Danylo Halytskyi International Airport,LWO,23.9561,49.8125
Europe,Ukraine,Mykolaiv,Mykolaiv International Airport,NLV,31.9198,47.057899
Europe,Ukraine,Odesa,Odesa International Airport,ODS,30.6765,46.4268
Europe,Ukraine,Poltava,Poltava Airport,PLV,34.397202,49.5686
Europe,Ukraine,Simferopol,Simferopol International Airport,SIP,33.975101,45.0522
Europe,Ukraine,Uzhhorod,Uzhhorod International Airport,UDJ,22.263399,48.6343
Europe,Ukraine,Zaporizhzhia,Zaporizhzhia International Airport,OZH,35.31570053100586,47.867000579833984
Europe,Estonia,Parnu,Parnu Airport,EPU,24.47279930114746,58.41899871826172
Europe,Estonia,Tallinn,Lennart Meri Tallinn Airport,TLL,24.83264,59.413246
Europe,Estonia,Tartu,Tartu Airport,TAY,26.686473,58.307438
Europe,Latvia,Riga,Riga International Airport,RIX,23.970711,56.920752
Europe,Latvia,Ventspils,Ventspils International Airport,VNT,21.544201,57.3578
Europe,Lithuania,Kaunas,Kaunas Airport,KUN,24.084800720214844,54.96390151977539
Europe,Lithuania,Palanga,Palanga International Airport,PLQ,21.093900680541992,55.973201751708984
Europe,Lithuania,Siauliai,Siauliai International Airport,SQQ,23.395000457763672,55.89390182495117
Europe,Lithuania,Vilnius,Vilnius Airport,VNO,25.285801,54.634102
Europe,Denmark,Aalborg,Aalborg Airport,AAL,9.84993,57.094763
Europe,Denmark,Aarhus,Aarhus Airport,AAR,10.618286,56.303331
Europe,Denmark,Billund,Billund Airport,BLL,9.157019,55.740335
Europe,Denmark,Copenhagen,Copenhagen Airport,CPH,12.656000137329,55.617900848389
Europe,Denmark,Faroe Islands,Vagar Airport,FAE,-7.275782,62.063256
Europe,Finland,Aland,Mariehamn Airport,MHQ,19.898199,60.1222
Europe,Finland,Helsinki,Helsinki-Vantaa Airport,HEL,24.963341,60.318363
Europe,Finland,Kittila,Kittila Airport,KTT,24.846799850464,67.700996398926
Europe,Finland,Kuopio,Kuopio Airport,KUO,27.7978,63.007099
Europe,Finland,Kuusamo,Kuusamo Airport,KAO,29.239401,65.987602
Europe,Finland,Lappeenranta,Lappeenranta Airport,LPP,28.144743,61.044601
Europe,Finland,Oulu,Oulu Airport,OUL,25.354601,64.930099
Europe,Finland,Rovaniemi,Rovaniemi Airport,RVN,25.830400466919,66.564796447754
Europe,Finland,Savonlinna,Savonlinna Airport,SVL,28.945101,61.9431
Europe,Finland,Tampere,Tampere-Pirkkala Airport,TMP,23.604401,61.414101
Europe,Finland,Turku,Turku Airport,TKU,22.2628,60.514099
Europe,Finland,Vaasa,Vaasa Airport,VAA,21.762199,63.050701
Europe,Iceland,Akureyri,Akureyri Airport,AEY,-18.072018,65.656573
Europe,Iceland,Egilsstadir,Egilsstadir Airport,EGS,-14.401399612426758,65.2833023071289
Europe,Iceland,Reykjavik,Keflavik International Airport,KEF,-22.6056,63.985001
Europe,Iceland,Reykjavik,Reykjavik Airport,RKV,-21.9406,64.13
Europe,Norway,Alesund,Alesund Airport,AES,6.1197,62.5625
Europe,Norway,Bergen,Bergen Airport,BGO,5.21814,60.2934
Europe,Norway,Bodo,Bodo Airport,BOO,14.3653,67.269203
Europe,Norway,Haugesund,Haugesund Airport,HAU,5.20836,59.345299
Europe,Norway,Kristiansand,Kristiansand Airport Kjevik,KRS,8.08537,58.204201
Europe,Norway,Kristiansund,Kristiansund Airport Kvernberget,KSU,7.82452,63.111801
Europe,Norway,Oslo,Oslo Airport Gardermoen,OSL,11.1004,60.193901
Europe,Norway,Oslo,Sandefjord Airport Torp,TRF,10.2586,59.1867
Europe,Norway,Stavanger,Stavanger Airport,SVG,5.63778,58.876701
Europe,Norway,Tromso,Tromso Airport,TOS,18.9189,69.683296
Europe,Norway,Trondheim,Trondheim Airport,TRD,10.924,63.457802
Europe,Sweden,Gothenburg,Goteborg Landvetter Airport,GOT,12.2798,57.6628
Europe,Sweden,Lulea,Lulea Airport,LLA,22.122,65.5438
Europe,Sweden,Malmo,Malmo Airport,MMX,13.376327,55.535564
Europe,Sweden,Norrkoping,Norrkoping Airport,NRK,16.250600814819336,58.586299896240234
Europe,Sweden,Ostersund,Are Ostersund Airport,OSD,14.500322,63.194135
Europe,Sweden,Stockholm,Stockholm Arlanda Airport,ARN,17.928829,59.64849
Europe,Sweden,Stockholm,Stockholm Bromma Airport,BMA,17.9417,59.3544
Europe,Sweden,Stockholm,Stockholm Skavsta Airport,NYO,16.9122,58.7886
Europe,Sweden,Stockholm,Stockholm Vasteras Airport,VST,16.6336,59.5894
Europe,Sweden,Sundsvall,Sundsvall-Timra Airport,SDL,17.443899154663086,62.528099060058594
Europe,Sweden,Umea,Umea Airport,UME,20.282800674438,63.791801452637
Europe,Sweden,Vaxjo,Vaxjo Airport,VXO,14.727999687194824,56.929100036621094
Europe,Sweden,Visby,Visby Airport,VBY,18.346200942993,57.662799835205
Oceania,American Samoa,Pago Pago,Pago Pago International Airport,PPG,-170.710007,-14.331
Oceania,Australia,Adelaide,Adelaide Airport,ADL,138.533393,-34.947512
Oceania,Australia,Brisbane,Brisbane Airport,BNE,153.11700439453125,-27.384199142456055
Oceania,Australia,Broome,Broome International Airport,BME,122.227482,-17.948817
Oceania,Australia,Cairns,Cairns Airport,CNS,145.74948,-16.878921
Oceania,Australia,Canberra,Canberra Airport,CBR,149.195007,-35.3069
Oceania,Australia,Darwin,Darwin International Airport,DRW,130.88185,-12.41497
Oceania,Australia,Gold Coast,Gold Coast Airport,OOL,153.506641,-28.165962
Oceania,Australia,Hobart,Hobart Airport,HBA,147.51295,-42.8371
Oceania,Australia,Horn Island,Horn Island Airport,HID,142.292653,-10.585628
Oceania,Australia,Melbourne,Melbourne Airport,MEL,144.836432,-37.661548
Oceania,Australia,Newcastle,Newcastle Airport,NTL,151.83399963378906,-32.79499816894531
Oceania,Australia,Perth,Perth Airport,PER,115.96700286865234,-31.94029998779297
Oceania,Australia,Sunshine Coast,Sunshine Coast Airport,MCY,153.08319,-26.593324
Oceania,Australia,Sydney,Sydney Airport,SYD,151.177002,-33.946098
Oceania,Christmas Island,Flying Fish Cove,Christmas Island Airport,XCH,105.690931,-10.449382
Oceania,Cocos (Keeling) Islands,Cocos Islands,Cocos (Keeling) Islands Airport,CCK,96.833696,-12.19134
Oceania,Cook Islands,Avarua,Rarotonga Airport,RAR,-159.806,-21.2027
Oceania,Easter Island,Hanga Roa,Mataveri International Airport,IPC,-109.42199707,-27.1648006439
Oceania,Fiji,Nadi,Nadi International Airport,NAN,177.4429931640625,-17.755399703979492
Oceania,Fiji,Suva,Nausori International Airport,SUV,178.5590057373047,-18.04330062866211
Oceania,French Polynesia,Papeete,Faa'a International Airport,PPT,-149.606995,-17.553699
Oceania,Guam,Hagatna,Antonio B. Won Pat International Airport,GUM,144.797282,13.485
Oceania,Kiribati,Kiritimati,Cassidy International Airport,CXI,-157.350011,1.986278
Oceania,Kiribati,Tarawa,Bonriki International Airport,TRW,173.147003,1.38164
Oceania,Marshall Islands,Kwajalein,Bucholz Army Airfield,KWA,167.73199462890625,8.720120429992676
Oceania,Marshall Islands,Majuro,Marshall Islands International Airport,MAJ,171.272003,7.06476
Oceania,Micronesia,Chuuk,Chuuk International Airport,TKK,151.84300231933594,7.461870193481445
Oceania,Micronesia,Kosrae,Kosrae International Airport,KSA,162.957993,5.35698
Oceania,Micronesia,Pohnpei,Pohnpei International Airport,PNI,158.20899963378906,6.985099792480469
Oceania,Micronesia,Yap,Yap International Airport,YAP,138.082993,9.49891
Oceania,Nauru,Yaren District,Nauru International Airport,INU,166.919006,-0.547458
Oceania,New Caledonia,Noumea,La Tontouta International Airport,NOU,166.212997,-22.014601
Oceania,New Zealand,Auckland,Auckland Airport,AKL,174.786331,-37.01199
Oceania,New Zealand,Christchurch,Christchurch Airport,CHC,172.532065,-43.489029
Oceania,New Zealand,Dunedin,Dunedin Airport,DUD,170.197998,-45.928101
Oceania,New Zealand,Hamilton,Hamilton Airport,HLZ,175.332000732,-37.8666992188
Oceania,New Zealand,Queenstown,Queenstown Airport,ZQN,168.738998,-45.021099
Oceania,New Zealand,Wellington,Wellington Airport,WLG,174.804993,-41.327202
Oceania,Norfolk Island,Burnt Pine,Norfolk Island Airport,NLK,167.939616,-29.041887
Oceania,Northern Mariana Islands,Rota,Rota International Airport,ROP,145.242996,14.1743
Oceania,Northern Mariana Islands,Saipan,Saipan International Airport,SPN,145.729004,15.119
Oceania,Northern Mariana Islands,Tinian,Tinian International Airport,TIQ,145.61923,14.998101
Oceania,Niue,Alofi,Niue International Airport,IUE,-169.925598,-19.079031
Oceania,Palau,Koror,Roman Tmetuchl International Airport,ROR,134.544236,7.36731
Oceania,Papua New Guinea,Daru,Daru Airport,DAU,143.207993,-9.08676
Oceania,Papua New Guinea,Mount Hagen,Mount Hagen Airport,HGU,144.299412,-5.828212
Oceania,Papua New Guinea,Port Moresby,Jacksons International Airport,POM,147.22000122070312,-9.44338035583496
Oceania,Samoa,Apia,Faleolo International Airport,APW,-172.00799560546875,-13.829999923706056
Oceania,Solomon Islands,Honiara,Honiara International Airport,HIR,160.054993,-9.428
Oceania,Tonga,Nukualofa,Fuaamotu International Airport,TBU,-175.14999389648438,-21.241199493408203
Oceania,Tonga,Vavau,Vavau International Airport,VAV,-173.96200561523438,-18.58530044555664
Oceania,Tuvalu,Funafuti,Funafuti International Airport,FUN,179.195999,-8.525
Oceania,Vanuatu,Luganville,Santo-Pekoa International Airport,SON,167.220001221,-15.505000114399998
Oceania,Vanuatu,Port Vila,Bauerfield International Airport,VLI,168.320007,-17.699301
Oceania,Wallis and Futuna,Futuna,Pointe Vele Airport,FUT,-178.066492,-14.311565
Oceania,Wallis and Futuna,Wallis,Hihifo Airport,WLS,-176.199005127,-13.2383003235
